Residence,date,unit_session_id,Age,BHI_A_1_r,BHI_A_2_r,BHI_A_3,BHI_A_4,BHI_C_1,BHI_C_2_r,BHI_C_3,BHI_C_4_r,BHI_E_1,BHI_E_2_r,BHI_E_3_r,BHI_E_4,BHI_HH_1,BHI_HH_2_r,BHI_HH_3_r,BHI_HH_4_r,BHI_O_1,BHI_O_2_r,BHI_O_3,BHI_O_4,BHI_X_1_r,BHI_X_2,BHI_X_3,BHI_X_4_r,Corona,Curfew_1,Curfew_1_1,Curfew_1_2,Curfew_2,Curfew_2_1,Curfew_2_2,Curfew_2_3,gender,Household_Size,Left_Right_Politics,Nationality,Risk_Duration,Risk_Freq,Risk_Quarantine,survey,ToP_Amount,ToP_Freqency,ToP_Inhouse,ToP_Ratio,Residence_County,BHI_HH_2,BHI_HH_3,BHI_HH_4,HH,BHI_E_2,BHI_E_3,E,BHI_X_1,BHI_X_4,X,BHI_A_1,BHI_A_2,A,BHI_C_2,BHI_C_4,consc,BHI_O_2,open,mobility,public_transport,Quarantine_Duration,continent,Germany,USA,German,American,europe,Americas,Rest,Country,Date.of.First.Case,Date.of.50th.case,date_diff,politics,perceived_threat,age,z.ToP_Amount,z.ToP_Freqency,z.ToP_Inhouse,duration,household,date_diff_z,Cat.Country
NA,2020-03-24,5333270,56,4,4,2,3,1,2,3,3,2,4,4,3,4,1,3,3,3,1,5,4,1,4,3,2,3,1,1,2,1,1,1,1,2,1,9,US,5,1,1,2,2,2,6.5,2,NA,5,3,3,-0.1299646953794369,2,2,-1.201409351173777,5,4,0.10698879764486113,2,2,-1.0682361777543259,4,3,-1.138095269591219,5,0.46824324146594526,1,1,5,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,63,3.4477710593416164,-0.89991494297404,2.4532116635971275,0.22889502795817385,0.51074283119541,-0.5864121069953332,1.0527743934736289,-1.0122017603655526,0.6566973238348977,Americas
NA,2020-03-24,5332443,31,2,4,3,3,4,4,4,2,2,4,4,2,2,4,2,2,4,2,4,2,1,2,2,2,6,1,1,1,1,1,1,2,2,5,3,US,NA,0,2,2,2,1,2.5,2,NA,2,4,4,-1.2490843201453075,2,2,-1.5877844605599833,5,4,-1.0726515247272634,4,2,0.23139317856893354,2,4,0.04968980394652554,4,-0.911550452321279,1,0,0,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,63,-0.14425820331973283,0.4601992955724603,-0.12084633748030188,0.22889502795817385,-1.1408800904624739,-1.284847333981703,-0.38637369313045344,1.530428638938585,0.6566973238348977,Americas
NA,2020-03-24,5323069,21,4,5,2,2,3,4,2,5,2,2,2,1,2,1,3,3,4,1,4,2,2,2,5,1,8,1,1,1,1,1,1,2,1,5,5,US,NA,2,2,2,1,1,22.5,2,NA,5,3,3,-0.8760444452233507,4,4,-0.4286591324013637,4,5,0.10698879764486113,2,1,-1.9346557486364988,2,1,-2.3258803431289636,5,-0.45161922105887087,1,0,0,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,63,1.0530848842340501,1.3669421212701272,-1.1504695379112735,-1.0813316838024079,-1.1408800904624739,2.2073288009501466,-0.38637369313045344,1.530428638938585,0.6566973238348977,Americas
NA,2020-03-24,5326031,22,3,3,4,3,4,3,4,2,4,1,4,3,3,2,4,2,5,2,5,3,2,4,4,3,5,1,1,1,1,1,1,1,1,2,1,KR,7,0,1,2,3,2,14.5,2,NA,4,2,4,-0.8760444452233507,5,2,0.7304661957572559,4,3,-0.2862246431458471,3,3,0.6646029640100201,3,4,0.44561816179244035,4,0.46824324146594526,1,1,7,Americas,0,1,0,0,0,1,0,US,2020-01-21,24.02.2020,63,-1.3416012908735158,0.006827882723626893,-1.0475072178681764,1.5391217397187555,0.51074283119541,0.8104583469774068,1.6284336281152618,-0.3765441605395183,0.6566973238348977,Americas
NA,2020-03-24,5323708,21,2,3,4,3,5,4,4,3,1,4,5,4,4,2,3,1,4,1,4,3,1,3,5,1,7,2,NA,NA,1,1,1,2,1,3,3,BR,10,0,1,2,1,1,10.5,2,NA,4,3,5,0.24307517954251995,2,1,-1.5877844605599833,5,5,0.8934156792262776,4,3,1.0978127494511065,2,3,0.04968980394652554,5,0.00831201020353719,0,0,10,Americas,0,1,0,0,0,1,0,US,2020-01-21,24.02.2020,63,-0.14425820331973283,0.9135707084212937,-1.1504695379112735,-1.0813316838024079,-1.1408800904624739,0.11202311999103683,2.4919224800777116,0.25911343928651615,0.6566973238348977,Americas
NA,2020-03-24,5323804,34,2,5,3,4,3,5,4,2,4,2,4,5,4,1,2,2,4,1,2,4,2,4,5,2,9,2,NA,NA,1,1,1,2,1,2,2,US,NA,0,2,2,1,1,6.5,2,NA,5,4,4,0.6161150544644768,4,2,1.1168413051434625,4,4,0.5002022384355693,4,1,0.23139317856893354,1,4,-0.7421669117453041,5,-0.45161922105887087,0,0,0,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,63,-0.7429297470966243,1.8203135341189607,0.18804062264898963,-1.0813316838024079,-1.1408800904624739,-0.5864121069953332,-0.38637369313045344,-0.3765441605395183,0.6566973238348977,Americas
NA,2020-03-24,5323100,27,1,3,3,4,3,4,4,3,1,2,3,4,3,1,3,1,1,1,4,4,1,2,4,1,5,1,1,1,1,1,2,1,1,3,1,US,NA,0,2,2,2,2,10.5,2,NA,5,3,5,0.24307517954251995,4,3,-0.04228402301515715,5,5,0.10698879764486113,5,3,1.531022534892193,2,3,-0.7421669117453041,5,-0.911550452321279,1,1,0,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,63,-1.3416012908735158,0.006827882723626893,-0.5326956176526906,0.22889502795817385,0.51074283119541,0.11202311999103683,-0.38637369313045344,0.25911343928651615,0.6566973238348977,Americas
NA,2020-03-24,5322974,23,2,4,4,5,5,4,4,2,4,3,4,3,5,1,2,2,4,1,3,4,2,1,4,2,5,2,NA,NA,1,1,2,1,1,5,3,US,NA,1,2,2,2,2,2.5,1,NA,5,4,4,0.9891549293864337,3,2,-0.04228402301515715,4,4,-1.0726515247272634,4,2,1.531022534892193,2,4,0.44561816179244035,5,0.00831201020353719,0,1,0,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,63,-0.14425820331973283,0.006827882723626893,-0.9445448978250792,0.22889502795817385,0.51074283119541,-1.284847333981703,-0.38637369313045344,1.530428638938585,0.6566973238348977,Americas
NA,2020-03-25,5360040,22,4,4,4,4,5,4,4,2,5,1,2,4,5,1,3,1,4,1,4,3,2,1,4,2,7,2,NA,NA,1,1,1,1,1,3,3,US,NA,2,2,2,3,3,22.5,3,NA,5,3,5,0.9891549293864337,5,4,2.2759666333020823,4,4,-1.0726515247272634,2,2,0.23139317856893354,2,4,0.44561816179244035,5,0.00831201020353719,0,1,0,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,64,-0.14425820331973283,0.9135707084212937,-1.0475072178681764,1.5391217397187555,2.162365752853294,2.2073288009501466,-0.38637369313045344,0.25911343928651615,0.7664591185218516,Americas
NA,2020-03-24,5323723,41,4,2,4,2,2,2,5,2,1,2,5,3,5,1,2,1,2,1,4,2,1,2,3,2,7,1,1,1,1,1,1,2,1,4,2,US,NA,1,2,2,3,3,14.5,3,NA,5,4,5,1.3621948043083905,4,1,-1.201409351173777,5,4,-0.6794380839365554,2,4,0.23139317856893354,4,4,0.44561816179244035,5,-1.371481683583687,1,0,0,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,63,-0.7429297470966243,0.9135707084212937,0.9087768629506698,1.5391217397187555,2.162365752853294,0.8104583469774068,-0.38637369313045344,0.8947710391125506,0.6566973238348977,Americas
NA,2020-03-24,5323901,21,2,2,4,2,2,4,1,3,4,3,4,3,3,2,3,2,4,2,5,3,1,2,5,1,7,2,NA,NA,1,1,1,1,1,2,1,US,NA,0,2,2,2,2,10.5,3,NA,4,3,4,-0.5030045703013938,3,2,-0.04228402301515715,5,5,0.5002022384355693,4,4,1.0978127494511065,2,3,-2.3258803431289636,4,0.00831201020353719,0,1,0,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,63,-1.3416012908735158,0.9135707084212937,-1.1504695379112735,0.22889502795817385,0.51074283119541,0.11202311999103683,-0.38637369313045344,-0.3765441605395183,0.6566973238348977,Americas
NA,2020-03-25,5360115,38,3,3,3,2,4,2,4,3,2,2,3,3,3,2,2,2,4,1,5,4,2,2,4,2,9,2,NA,NA,1,1,1,1,1,2,4,US,8,0,1,2,2,2,6.5,1,NA,4,4,4,-0.1299646953794369,4,3,-0.04228402301515715,4,4,-0.6794380839365554,3,3,-0.20181660687215294,4,3,0.44561816179244035,5,0.9281744727283533,0,1,8,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,64,0.45441334045715864,1.8203135341189607,0.5998899028213783,0.22889502795817385,0.51074283119541,-0.5864121069953332,1.9162632454360784,-0.3765441605395183,0.7664591185218516,Americas
NA,2020-03-24,5323188,26,2,2,4,4,5,3,5,2,4,2,4,2,4,1,3,1,2,1,4,4,2,4,5,1,8,2,NA,NA,1,1,1,1,1,2,3,US,NA,0,2,2,1,1,14.5,2,NA,5,3,5,0.6161150544644768,4,2,-0.04228402301515715,4,5,0.8934156792262776,4,4,1.9642323203332794,3,4,1.23747487748427,5,-0.45161922105887087,0,1,0,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,63,-0.14425820331973283,1.3669421212701272,-0.6356579376957877,-1.0813316838024079,-1.1408800904624739,0.8104583469774068,-0.38637369313045344,-0.3765441605395183,0.6566973238348977,Americas
NA,2020-03-24,5323773,38,2,4,3,3,4,3,5,2,1,2,4,1,2,2,2,2,4,1,5,5,2,4,5,3,6,1,1,1,1,1,1,2,1,2,5,US,NA,1,2,2,1,1,10.5,2,NA,4,4,4,-0.5030045703013938,4,2,-1.5877844605599833,4,3,0.10698879764486113,4,2,0.23139317856893354,3,4,0.8415465196383553,5,1.3881057039907614,1,0,0,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,63,1.0530848842340501,0.4601992955724603,0.5998899028213783,-1.0813316838024079,-1.1408800904624739,0.11202311999103683,-0.38637369313045344,-0.3765441605395183,0.6566973238348977,Americas
NA,2020-03-24,5323205,28,2,4,4,2,4,2,5,1,5,1,4,4,4,1,2,1,3,1,4,2,1,4,5,2,9,2,NA,NA,1,1,2,2,1,1,3,US,9,1,1,2,2,2,10.5,2,NA,5,4,5,0.9891549293864337,5,2,1.5032164145296691,5,4,0.8934156792262776,4,2,0.23139317856893354,4,5,1.6334032353301848,5,-0.911550452321279,0,0,9,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,63,-0.14425820331973283,1.8203135341189607,-0.4297332976095934,0.22889502795817385,0.51074283119541,0.11202311999103683,2.204092862756895,-1.0122017603655526,0.6566973238348977,Americas
NA,2020-03-25,5360227,36,3,2,3,3,5,2,5,1,2,2,4,3,5,1,1,1,4,1,4,4,2,3,3,1,8,1,1,2,1,1,1,1,1,4,1,US,NA,0,2,2,2,2,10.5,2,NA,5,5,5,1.7352346792303475,4,2,-0.4286591324013637,4,5,-0.2862246431458471,3,4,0.6646029640100201,4,5,2.0293315931761,5,0.46824324146594526,1,1,0,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,64,-1.3416012908735158,1.3669421212701272,0.39396526273518395,0.22889502795817385,0.51074283119541,0.11202311999103683,-0.38637369313045344,0.8947710391125506,0.7664591185218516,Americas
NA,2020-03-25,5360230,44,4,4,2,2,3,5,4,4,4,2,3,5,4,1,1,1,5,1,4,4,3,4,4,3,7,1,1,2,1,1,1,2,2,2,2,US,NA,0,2,2,2,2,22.5,2,NA,5,5,5,1.3621948043083905,4,3,1.5032164145296691,3,3,-0.6794380839365554,2,2,-1.5014459631954125,1,2,-1.5340236274371337,5,0.9281744727283533,1,0,0,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,64,-0.7429297470966243,0.9135707084212937,1.2176638230799612,0.22889502795817385,0.51074283119541,2.2073288009501466,-0.38637369313045344,-0.3765441605395183,0.7664591185218516,Americas
NA,2020-03-24,5324027,37,2,4,2,4,4,4,5,1,3,4,4,5,2,2,2,3,5,1,5,4,1,3,5,1,3,1,1,2,1,1,1,1,2,4,5,US,8,1,1,2,1,1,22.5,2,NA,4,4,3,-0.8760444452233507,2,2,-0.04228402301515715,5,5,0.8934156792262776,4,2,0.23139317856893354,2,5,0.8415465196383553,5,1.3881057039907614,1,1,8,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,63,1.0530848842340501,-0.89991494297404,0.49692758277828114,-1.0813316838024079,-1.1408800904624739,2.2073288009501466,1.9162632454360784,0.8947710391125506,0.6566973238348977,Americas
NA,2020-03-24,5322904,24,2,2,5,2,3,4,4,1,3,2,4,4,5,1,1,1,4,1,5,5,2,2,4,1,5,1,1,2,1,1,1,2,1,2,6,US,NA,2,2,2,2,1,10.5,2,NA,5,5,5,1.7352346792303475,4,2,0.3440910863710494,4,5,-0.2862246431458471,4,4,1.531022534892193,2,5,0.04968980394652554,5,1.3881057039907614,1,0,0,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,63,1.6517564280109416,0.006827882723626893,-0.8415825777819821,0.22889502795817385,-1.1408800904624739,0.11202311999103683,-0.38637369313045344,-0.3765441605395183,0.6566973238348977,Americas
NA,2020-03-25,5361113,38,4,5,3,2,4,3,4,2,2,2,4,3,4,2,4,1,4,1,4,4,2,2,4,2,4,1,1,1,1,1,1,2,2,2,1,US,NA,0,2,2,1,1,6.5,3,NA,4,2,5,-0.1299646953794369,4,2,-0.4286591324013637,4,4,-0.6794380839365554,2,1,-1.5014459631954125,3,4,0.44561816179244035,5,0.46824324146594526,1,0,0,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,64,-1.3416012908735158,-0.44654353012520653,0.5998899028213783,-1.0813316838024079,-1.1408800904624739,-0.5864121069953332,-0.38637369313045344,-0.3765441605395183,0.7664591185218516,Americas
NA,2020-03-24,5323123,34,4,4,3,2,4,4,4,2,5,1,4,5,4,1,1,1,4,1,5,4,1,2,4,2,7,2,NA,NA,1,1,1,2,1,3,1,RU,NA,0,2,2,3,3,2.5,2,NA,5,5,5,1.3621948043083905,5,2,1.8895915239158756,5,4,-0.2862246431458471,2,2,-1.0682361777543259,2,4,0.04968980394652554,5,0.9281744727283533,0,0,0,Americas,0,1,0,0,0,1,0,US,2020-01-21,24.02.2020,63,-1.3416012908735158,0.9135707084212937,0.18804062264898963,1.5391217397187555,2.162365752853294,-1.284847333981703,-0.38637369313045344,0.25911343928651615,0.6566973238348977,Americas
NA,2020-03-24,5336646,26,2,4,4,2,3,5,4,3,4,1,4,2,4,1,2,1,3,1,3,3,1,2,4,1,9,1,1,2,1,1,1,1,1,5,3,US,10,1,1,2,2,2,10.5,2,NA,5,4,5,0.9891549293864337,5,2,0.3440910863710494,5,5,0.10698879764486113,4,2,0.23139317856893354,1,3,-1.138095269591219,5,-0.911550452321279,1,1,10,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,63,-0.14425820331973283,1.8203135341189607,-0.6356579376957877,0.22889502795817385,0.51074283119541,0.11202311999103683,2.4919224800777116,1.530428638938585,0.6566973238348977,Americas
NA,2020-03-24,5323256,36,4,4,2,2,2,2,4,4,4,2,4,3,3,2,4,2,4,1,4,3,2,2,4,2,7,1,1,1,1,1,1,2,1,2,2,ES,NA,0,2,2,4,3,18.5,3,NA,4,2,4,-0.8760444452233507,4,2,0.3440910863710494,4,4,-0.6794380839365554,2,2,-1.5014459631954125,4,2,-0.7421669117453041,5,0.00831201020353719,1,0,0,Americas,0,1,0,0,0,1,0,US,2020-01-21,24.02.2020,63,-0.7429297470966243,0.9135707084212937,0.39396526273518395,2.849348451479337,2.162365752853294,1.5088935739637768,-0.38637369313045344,-0.3765441605395183,0.6566973238348977,Americas
NA,2020-03-24,5322982,30,4,5,4,2,5,4,2,2,1,2,4,4,4,2,1,2,2,1,2,3,1,3,4,2,8,1,2,1,1,1,1,1,1,2,1,TR,NA,0,2,2,1,1,14.5,2,NA,4,5,4,0.6161150544644768,4,2,-0.4286591324013637,5,4,0.10698879764486113,2,1,-1.0682361777543259,2,4,-0.3462385538993893,5,-1.8314129148460951,1,1,0,Americas,0,1,0,0,0,1,0,US,2020-01-21,24.02.2020,63,-1.3416012908735158,1.3669421212701272,-0.22380865752339904,-1.0813316838024079,-1.1408800904624739,0.8104583469774068,-0.38637369313045344,-0.3765441605395183,0.6566973238348977,Americas
NA,2020-03-24,5323504,21,1,4,4,1,5,1,5,3,4,1,4,4,4,1,2,1,4,2,4,4,1,5,4,1,4,2,NA,NA,1,1,1,1,1,2,2,US,NA,0,2,2,1,1,14.5,1,NA,5,4,5,0.9891549293864337,5,2,1.1168413051434625,5,5,1.2866291200169857,5,2,0.23139317856893354,5,3,1.6334032353301848,4,0.00831201020353719,0,1,0,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,63,-0.7429297470966243,-0.44654353012520653,-1.1504695379112735,-1.0813316838024079,-1.1408800904624739,0.8104583469774068,-0.38637369313045344,-0.3765441605395183,0.6566973238348977,Americas
NA,2020-03-24,5358475,20,2,5,2,4,4,3,3,3,2,2,5,4,5,1,1,1,4,1,4,4,2,3,4,2,3,1,1,1,1,1,1,2,1,4,4,US,13,0,1,2,3,2,2.5,2,NA,5,5,5,1.7352346792303475,4,1,-0.4286591324013637,4,4,-0.2862246431458471,4,1,-0.20181660687215294,3,3,-0.3462385538993893,5,0.46824324146594526,1,0,13,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,63,0.45441334045715864,-0.89991494297404,-1.2534318579543706,1.5391217397187555,0.51074283119541,-1.284847333981703,3.355411332040161,0.8947710391125506,0.6566973238348977,Americas
NA,2020-03-24,5337662,25,2,5,1,4,4,4,5,1,4,1,5,2,4,1,2,2,5,1,5,5,2,2,5,2,4,1,1,2,1,1,1,2,1,3,1,US,NA,0,2,2,4,2,18.5,3,NA,5,4,4,0.6161150544644768,5,1,-0.04228402301515715,4,4,-0.2862246431458471,4,1,-0.6350263923132394,2,5,0.8415465196383553,5,1.8480369352531694,1,0,0,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,63,-1.3416012908735158,-0.44654353012520653,-0.7386202577388848,2.849348451479337,0.51074283119541,1.5088935739637768,-0.38637369313045344,0.25911343928651615,0.6566973238348977,Americas
NA,2020-03-24,5358579,34,2,4,3,2,5,2,4,2,2,4,4,4,4,1,2,1,2,2,2,3,1,4,4,1,7,1,1,1,1,1,1,2,1,2,1,IR,NA,0,2,2,1,1,6.5,2,NA,5,4,5,0.9891549293864337,2,2,-0.8150342417875702,5,5,0.8934156792262776,4,2,-0.20181660687215294,4,4,1.23747487748427,4,-2.291344146108503,1,0,0,Americas,0,1,0,0,0,1,0,US,2020-01-21,24.02.2020,63,-1.3416012908735158,0.9135707084212937,0.18804062264898963,-1.0813316838024079,-1.1408800904624739,-0.5864121069953332,-0.38637369313045344,-0.3765441605395183,0.6566973238348977,Americas
NA,2020-03-24,5340311,32,3,4,2,2,4,2,4,2,4,3,4,2,4,1,1,1,2,2,2,3,2,2,4,2,8,2,NA,NA,1,1,1,1,1,1,3,US,NA,0,2,2,2,2,10.5,2,NA,5,5,5,1.3621948043083905,3,2,-0.4286591324013637,4,4,-0.6794380839365554,3,2,-1.0682361777543259,4,4,0.8415465196383553,4,-2.291344146108503,0,1,0,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,63,-0.14425820331973283,1.3669421212701272,-0.017884017437204712,0.22889502795817385,0.51074283119541,0.11202311999103683,-0.38637369313045344,-1.0122017603655526,0.6566973238348977,Americas
NA,2020-03-24,5342218,28,3,5,4,2,4,2,4,1,4,1,3,5,4,1,2,2,2,1,4,5,2,2,5,2,6,2,NA,NA,1,1,1,2,1,2,1,US,13,0,1,2,1,1,10.5,2,NA,5,4,4,0.6161150544644768,5,3,1.8895915239158756,4,4,-0.2862246431458471,3,1,-0.6350263923132394,4,5,1.23747487748427,5,0.00831201020353719,0,0,13,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,63,-1.3416012908735158,0.4601992955724603,-0.4297332976095934,-1.0813316838024079,-1.1408800904624739,0.11202311999103683,3.355411332040161,-0.3765441605395183,0.6566973238348977,Americas
NA,2020-03-24,5323012,20,3,2,5,3,4,3,4,1,4,2,4,1,5,1,2,2,5,1,4,5,2,1,3,2,8,2,NA,NA,1,1,1,1,1,4,4,CN,17,0,1,2,1,1,18.5,2,NA,5,4,4,0.9891549293864337,4,2,-0.4286591324013637,4,4,-1.4658649655179719,3,4,1.531022534892193,3,5,0.8415465196383553,5,1.3881057039907614,0,1,17,Americas,0,1,0,0,0,1,0,US,2020-01-21,24.02.2020,63,0.45441334045715864,1.3669421212701272,-1.2534318579543706,-1.0813316838024079,-1.1408800904624739,1.5088935739637768,4.506729801323427,0.8947710391125506,0.6566973238348977,Americas
NA,2020-03-28,5478330,29,2,2,2,4,5,3,4,1,4,1,1,5,2,3,3,1,4,1,4,4,1,2,3,2,6,1,1,1,1,1,1,2,3,2,1,US,NA,0,2,2,1,1,18.5,2,NA,3,3,5,-0.8760444452233507,5,5,2.6623417426882887,5,4,-0.6794380839365554,4,4,1.0978127494511065,3,5,1.23747487748427,5,0.46824324146594526,1,0,0,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,67,-1.3416012908735158,0.4601992955724603,-0.3267709775664962,-1.0813316838024079,-1.1408800904624739,1.5088935739637768,-0.38637369313045344,-0.3765441605395183,1.0957445025827133,Americas
NA,2020-03-28,5485506,22,4,4,2,2,4,2,4,2,1,1,2,1,4,1,2,1,4,1,4,4,1,2,4,1,7,2,NA,NA,1,1,1,1,1,2,6,MK,NA,0,2,2,1,1,2.5,1,NA,5,4,5,0.9891549293864337,5,4,-0.4286591324013637,5,5,0.10698879764486113,2,2,-1.5014459631954125,4,4,0.8415465196383553,5,0.46824324146594526,0,1,0,Americas,0,1,0,0,0,1,0,US,2020-01-21,24.02.2020,67,1.6517564280109416,0.9135707084212937,-1.0475072178681764,-1.0813316838024079,-1.1408800904624739,-1.284847333981703,-0.38637369313045344,-0.3765441605395183,1.0957445025827133,Americas
NA,2020-03-24,5324109,62,3,4,2,4,4,3,5,2,4,3,4,3,5,1,4,1,4,1,5,4,2,4,4,1,8,2,NA,NA,1,1,1,1,1,2,3,US,NA,1,2,2,1,1,2.5,2,NA,5,2,5,0.6161150544644768,3,2,-0.04228402301515715,4,5,0.5002022384355693,3,2,-0.20181660687215294,3,4,0.8415465196383553,5,0.9281744727283533,0,1,0,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,63,-0.14425820331973283,1.3669421212701272,3.0709855838557103,-1.0813316838024079,-1.1408800904624739,-1.284847333981703,-0.38637369313045344,-0.3765441605395183,0.6566973238348977,Americas
NA,2020-03-24,5323028,26,2,2,2,4,3,2,3,2,4,2,4,2,2,1,1,2,4,1,4,5,2,1,3,2,4,1,1,1,1,1,1,2,1,1,3,US,NA,0,2,2,2,2,2.5,2,NA,5,5,4,0.24307517954251995,4,2,-0.04228402301515715,4,4,-1.4658649655179719,4,4,1.0978127494511065,4,4,0.04968980394652554,5,0.9281744727283533,1,0,0,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,63,-0.14425820331973283,-0.44654353012520653,-0.6356579376957877,0.22889502795817385,0.51074283119541,-1.284847333981703,-0.38637369313045344,-1.0122017603655526,0.6566973238348977,Americas
NA,2020-03-24,5323027,23,3,2,4,3,4,1,4,2,3,2,4,4,4,1,1,1,1,1,2,3,2,2,2,2,4,1,1,1,1,1,1,2,1,6,4,US,NA,0,2,2,2,2,10.5,2,NA,5,5,5,1.3621948043083905,4,2,0.3440910863710494,4,4,-1.4658649655179719,3,4,1.0978127494511065,5,4,1.23747487748427,5,-2.291344146108503,1,0,0,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,63,0.45441334045715864,-0.44654353012520653,-0.9445448978250792,0.22889502795817385,0.51074283119541,0.11202311999103683,-0.38637369313045344,2.1660862387646196,0.6566973238348977,Americas
NA,2020-03-24,5359226,35,3,4,3,3,4,2,4,2,2,2,4,3,4,1,2,2,4,1,3,3,2,3,4,2,8,2,NA,NA,1,1,1,1,1,2,3,US,NA,1,2,2,2,2,10.5,2,NA,5,4,4,0.6161150544644768,4,2,-0.4286591324013637,4,4,-0.2862246431458471,3,2,-0.20181660687215294,4,4,0.8415465196383553,5,-0.45161922105887087,0,1,0,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,63,-0.14425820331973283,1.3669421212701272,0.29100294269208676,0.22889502795817385,0.51074283119541,0.11202311999103683,-0.38637369313045344,-0.3765441605395183,0.6566973238348977,Americas
NA,2020-03-24,5336066,32,4,4,2,3,3,3,4,1,3,2,4,2,3,1,2,2,4,1,4,1,1,2,4,2,7,1,1,1,1,1,1,2,2,1,2,US,NA,0,2,2,3,2,14.5,3,NA,5,4,4,0.24307517954251995,4,2,-0.4286591324013637,5,4,-0.2862246431458471,2,2,-1.0682361777543259,3,5,0.44561816179244035,5,-0.911550452321279,1,0,0,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,63,-0.7429297470966243,0.9135707084212937,-0.017884017437204712,1.5391217397187555,0.51074283119541,0.8104583469774068,-0.38637369313045344,-1.0122017603655526,0.6566973238348977,Americas
NA,2020-03-24,5336085,23,2,2,4,4,4,4,3,2,2,4,5,2,2,2,3,3,3,2,4,4,1,2,5,2,3,2,NA,NA,1,1,1,1,2,3,6,US,NA,0,2,2,3,2,10.5,2,NA,4,3,3,-1.2490843201453075,2,1,-1.9741595699461898,5,4,0.10698879764486113,4,4,1.9642323203332794,2,4,-0.3462385538993893,4,-0.45161922105887087,0,1,0,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,63,1.6517564280109416,-0.89991494297404,-0.9445448978250792,1.5391217397187555,0.51074283119541,0.11202311999103683,-0.38637369313045344,0.25911343928651615,0.6566973238348977,Americas
NA,2020-03-24,5323745,24,3,4,4,4,5,2,4,2,4,2,4,3,4,1,1,2,5,1,4,4,3,2,3,1,8,2,NA,NA,1,1,1,2,1,2,1,US,NA,0,2,2,1,1,22.5,3,NA,5,5,4,0.9891549293864337,4,2,0.3440910863710494,3,5,-1.0726515247272634,3,2,0.6646029640100201,4,4,1.23747487748427,5,0.9281744727283533,0,0,0,Americas,0,1,0,1,0,1,0,US,2020-01-21,24.02.2020,63,-1.3416012908735158,1.3669421212701272,-0.8415825777819821,-1.0813316838024079,-1.1408800904624739,2.2073288009501466,-0.38637369313045344,-0.3765441605395183,0.6566973238348977,Americas
NA,2020-03-24,5323057,32,3,3,2,4,5,2,5,2,2,2,4,2,3,2,2,1,4,1,4,3,1,2,3,1,3,1,1,1,1,1,1,1,1,3,2,DE,NA,0,2,2,2,2,14.5,2,NA,4,4,5,0.24307517954251995,4,2,-0.8150342417875702,5,5,-0.2862246431458471,3,3,0.23139317856893354,4,4,1.6334032353301848,5,0.00831201020353719,1,1,0,Americas,0,1,1,0,0,1,0,US,2020-01-21,24.02.2020,63,-0.7429297470966243,-0.89991494297404,-0.017884017437204712,0.22889502795817385,0.51074283119541,0.8104583469774068,-0.38637369313045344,0.25911343928651615,0.6566973238348977,Americas
